(320, 'Dholka', '22.74 N', '72.44 E', 'Gujarat', 'Gujarati'),
(321, 'Dhoraji', '21.74 N', '70.44 E', 'Gujarat', 'Gujarati'),
(322, 'Dhrangadhra', '23.00 N', '71.46 E', 'Gujarat', 'Gujarati'),
(323, 'Disa', '24.26 N', '72.18 E', 'Gujarat', 'Gujarati'),
(324, 'Gandhidham', '23.07 N', '70.13 E', 'Gujarat', 'Gujarati'),
(325, 'Gandhinagar', '23.30 N', '72.63 E', 'Gujarat', 'Gujarati'),
(326, 'Ghatlodiya', '23.05 N', '72.55 E', 'Gujarat', 'Gujarati'),
(327, 'Godhra', '22.77 N', '73.60 E', 'Gujarat', 'Gujarati'),
(328, 'Gondal', '21.97 N', '70.80 E', 'Gujarat', 'Gujarati'),
(329, 'Himatnagar', '23.60 N', '72.96 E', 'Gujarat', 'Gujarati'),
(330, 'Jamnagar', '22.47 N', '70.07 E', 'Gujarat', 'Gujarati'),
(331, 'Jamnagar', '22.47 N', '77.05 E', 'Gujarat', 'Gujarati'),
(332, 'Jetpur', '21.75 N', '70.61 E', 'Gujarat', 'Gujarati'),
(333, 'Junagadh', '21.52 N', '70.45 E', 'Gujarat', 'Gujarati'),
(334, 'Kalol', '23.25 N', '72.49 E', 'Gujarat', 'Gujarati'),
(335, 'Keshod', '21.31 N', '70.23 E', 'Gujarat', 'Gujarati'),
(336, 'Khambhat', '22.32 N', '72.61 E', 'Gujarat', 'Gujarati'),
(337, 'Kundla', '21.35 N', '71.30 E', 'Gujarat', 'Gujarati'),
(338, 'Mahuva', '21.10 N', '71.75 E', 'Gujarat', 'Gujarati'),
(339, 'Mangrol', '21.12 N', '70.12 E', 'Gujarat', 'Gujarati'),
(340, 'Modasa', '23.47 N', '73.30 E', 'Gujarat', 'Gujarati'),
(341, 'Morvi', '22.82 N', '70.83 E', 'Gujarat', 'Gujarati'),
(342, 'Nadiad', '22.70 N', '72.85 E', 'Gujarat', 'Gujarati'),
(343, 'Navagam Ghed', '22.48 N', '77.07 E', 'Gujarat', 'Gujarati'),
(344, 'Navsari', '20.96 N', '72.92 E', 'Gujarat', 'Gujarati'),
(345, 'Palitana', '21.52 N', '71.83 E', 'Gujarat', 'Gujarati'),
(346, 'Patan', '23.86 N', '72.11 E', 'Gujarat', 'Gujarati'),
(347, 'Porbandar', '21.65 N', '69.60 E', 'Gujarat', 'Gujarati'),
(348, 'Kullu', '31.82 N', '77.47 E', 'Himachal Pradesh', 'Hindi'),
(349, 'Rajkot', '22.31 N', '70.79 E', 'Gujarat', 'Gujarati'),
(350, 'Ramod', '21.96 N', '70.92 E', 'Gujarat', 'Gujarati'),
(351, 'Ranip', '23.03 N', '72.54 E', 'Gujarat', 'Gujarati'),
(352, 'Siddhapur', '23.92 N', '72.37 E', 'Gujarat', 'Gujarati'),
(353, 'Sihor', '21.70 N', '71.97 E', 'Gujarat', 'Gujarati'),
(354, 'Surat', '21.20 N', '72.82 E', 'Gujarat', 'Gujarati'),
(355, 'Surendranagar', '22.71 N', '71.67 E', 'Gujarat', 'Gujarati'),
(356, 'Thaltej', '23.04 N', '72.51 E', 'Gujarat', 'Gujarati'),
(357, 'Una', '20.82 N', '71.03 E', 'Gujarat', 'Gujarati'),
(358, 'Unjha', '23.81 N', '72.38 E', 'Gujarat', 'Gujarati'),
(359, 'Upleta', '21.75 N', '70.27 E', 'Gujarat', 'Gujarati'),
(360, 'Vadodara', '22.31 N', '73.18 E', 'Gujarat', 'Gujarati'),
(361, 'Valsad', '20.62 N', '72.92 E', 'Gujarat', 'Gujarati'),
(362, 'Vapi', '20.37 N', '72.90 E', 'Gujarat', 'Gujarati'),
(363, 'Vastral', '22.99 N', '72.66 E', 'Gujarat', 'Gujarati'),
(364, 'Vejalpur', '23.00 N', '72.51 E', 'Gujarat', 'Gujarati'),
(365, 'Veraval', '20.92 N', '70.34 E', 'Gujarat', 'Gujarati'),
(366, 'Vijalpor', '20.94 N', '72.91 E', 'Gujarat', 'Gujarati'),
(367, 'Visnagar', '23.71 N', '72.54 E', 'Gujarat', 'Gujarati'),
(368, 'Wadhwan', '22.73 N', '71.72 E', 'Gujarat', 'Gujarati'),
(369, 'Ambala', '30.38 N', '76.77 E', 'Haryana', 'Hindi'),
(370, 'Ambala Cantonment', '30.39 N', '76.86 E', 'Haryana', 'Hindi'),
(371, 'Ambala Sadar', '30.35 N', '76.84 E', 'Haryana', 'Hindi'),
(372, 'Bahadurgarh', '28.69 N', '76.92 E', 'Haryana', 'Hindi'),
(373, 'Bhiwani', '28.81 N', '76.12 E', 'Haryana', 'Hindi'),
(374, 'Charkhi Dadri', '28.60 N', '76.27 E', 'Haryana', 'Hindi'),
(375, 'Dabwali', '29.95 N', '74.73 E', 'Haryana', 'Hindi'),
(376, 'Faridabad', '28.38 N', '77.30 E', 'Haryana', 'Hindi'),
(377, 'Gohana', '29.13 N', '76.70 E', 'Haryana', 'Hindi'),
(378, 'Hisar', '29.17 N', '75.72 E', 'Haryana', 'Hindi'),
(379, 'Jagadhri', '30.18 N', '77.29 E', 'Haryana', 'Hindi'),
(380, 'Jind', '29.31 N', '76.30 E', 'Haryana', 'Hindi'),
(381, 'Kaithal', '29.81 N', '76.40 E', 'Haryana', 'Hindi'),
(382, 'Karnal', '29.69 N', '76.97 E', 'Haryana', 'Hindi'),
(383, 'Narnaul', '28.04 N', '76.10 E', 'Haryana', 'Hindi'),
(384, 'Narwana', '29.62 N', '76.12 E', 'Haryana', 'Hindi'),
(385, 'Palwal', '28.15 N', '77.32 E', 'Haryana', 'Hindi'),
(386, 'Panchkula', '30.70 N', '76.88 E', 'Haryana', 'Hindi'),
(387, 'Panipat', '29.39 N', '76.96 E', 'Haryana', 'Hindi'),
(388, 'Rewari', '28.19 N', '76.60 E', 'Haryana', 'Hindi'),
(389, 'Rohtak', '28.90 N', '76.58 E', 'Haryana', 'Hindi'),
(390, 'Sirsa', '29.53 N', '75.03 E', 'Haryana', 'Hindi'),
(391, 'Sonipat', '28.99 N', '77.01 E', 'Haryana', 'Hindi'),
(392, 'Thanesar', '29.98 N', '76.82 E', 'Haryana', 'Hindi'),
(393, 'Tohana', '29.70 N', '75.90 E', 'Haryana', 'Hindi'),
(394, 'Yamunanagar', '30.14 N', '77.28 E', 'Haryana', 'Hindi'),
(395, 'Shimla', '31.11 N', '77.16 E', 'Himachal Pradesh', 'Hindi'),
(396, 'Anantnag', '33.73 N', '75.15 E', 'Jammu and Kashmir', 'Kashmiri'),
(397, 'Baramula', '34.20 N', '74.35 E', 'Jammu and Kashmir', 'Kashmiri'),
(398, 'Bari Brahmana', '32.63 N', '74.91 E', 'Jammu and Kashmir', 'Kashmiri'),
(399, 'Jammu', '32.71 N', '74.85 E', 'Jammu and Kashmir', 'Kashmiri'),
(400, 'Kathua', '32.37 N', '75.52 E', 'Jammu and Kashmir', 'Kashmiri'),
(401, 'Sopur', '34.30 N', '74.47 E', 'Jammu and Kashmir', 'Kashmiri'),
(402, 'Srinagar', '34.09 N', '74.79 E', 'Jammu and Kashmir', 'Kashmiri'),
(403, 'Udhampur', '32.93 N', '75.13 E', 'Jammu and Kashmir', 'Kashmiri'),
(404, 'Adityapur', '22.80 N', '86.04 E', 'Jharkhand', 'Hindi'),
(405, 'Bagbahra', '22.82 N', '86.20 E', 'Jharkhand', 'Hindi'),
(406, 'Bhuli', '23.79 N', '86.38 E', 'Jharkhand', 'Hindi'),
(407, 'Bokaro', '23.78 N', '85.96 E', 'Jharkhand', 'Hindi'),
(408, 'Chaibasa', '22.56 N', '85.80 E', 'Jharkhand', 'Hindi'),
(409, 'Chas', '23.65 N', '86.17 E', 'Jharkhand', 'Hindi'),
(410, 'Daltenganj', '24.05 N', '84.06 E', 'Jharkhand', 'Hindi'),
(411, 'Devghar', '24.49 N', '86.69 E', 'Jharkhand', 'Hindi'),
(412, 'Dhanbad', '23.80 N', '86.42 E', 'Jharkhand', 'Hindi'),
(413, 'Hazaribag', '24.01 N', '85.36 E', 'Jharkhand', 'Hindi'),
(414, 'Jamshedpur', '22.79 N', '86.20 E', 'Jharkhand', 'Hindi'),
(415, 'Jharia', '23.76 N', '86.42 E', 'Jharkhand', 'Hindi'),
(416, 'Jhumri Tilaiya', '24.43 N', '85.52 E', 'Jharkhand', 'Hindi'),
(417, 'Jorapokhar', '23.79 N', '86.36 E', 'Jharkhand', 'Hindi'),
(418, 'Katras', '23.80 N', '86.28 E', 'Jharkhand', 'Hindi'),
(419, 'Lohardaga', '23.43 N', '84.68 E', 'Jharkhand', 'Hindi'),
(420, 'Mango', '22.85 N', '86.21 E', 'Jharkhand', 'Hindi'),
(421, 'Phusro', '23.68 N', '85.86 E', 'Jharkhand', 'Hindi'),
(422, 'Ramgarh', '23.63 N', '85.51 E', 'Jharkhand', 'Hindi'),
(423, 'Ranchi', '23.36 N', '85.33 E', 'Jharkhand', 'Hindi'),
(424, 'Sahibganj', '25.25 N', '87.62 E', 'Jharkhand', 'Hindi'),
(425, 'Saunda', '23.64 N', '85.37 E', 'Jharkhand', 'Hindi'),
(426, 'Sindari', '23.68 N', '86.49 E', 'Jharkhand', 'Hindi'),
(427, 'Bagalkot', '16.19 N', '75.69 E', 'Karnataka', 'Kannada'),
(428, 'Bangalore', '12.97 N', '77.56 E', 'Karnataka', 'Kannada'),
(429, 'Basavakalyan', '17.87 N', '76.95 E', 'Karnataka', 'Kannada'),
(430, 'Belgaum', '15.86 N', '74.50 E', 'Karnataka', 'Kannada'),
(431, 'Bellary', '15.14 N', '76.91 E', 'Karnataka', 'Kannada'),
(432, 'Bhadravati', '13.84 N', '75.69 E', 'Karnataka', 'Kannada'),
(433, 'Bidar', '17.92 N', '77.52 E', 'Karnataka', 'Kannada'),
(434, 'Bijapur', '16.83 N', '75.71 E', 'Karnataka', 'Kannada'),
(435, 'Bommanahalli', '13.01 N', '77.63 E', 'Karnataka', 'Kannada'),
(436, 'Byatarayanapura', '32.44 N', '74.54 E', 'Karnataka', 'Kannada'),
(437, 'Challakere', '14.32 N', '76.65 E', 'Karnataka', 'Kannada'),
(438, 'Chamrajnagar', '11.92 N', '76.95 E', 'Karnataka', 'Kannada'),
(439, 'Channapatna', '12.66 N', '77.19 E', 'Karnataka', 'Kannada'),
(440, 'Chik Ballapur', '13.47 N', '77.73 E', 'Karnataka', 'Kannada'),
(441, 'Chikmagalur', '13.32 N', '75.76 E', 'Karnataka', 'Kannada'),
(442, 'Chintamani', '13.40 N', '78.05 E', 'Karnataka', 'Kannada'),
(443, 'Chitradurga', '14.23 N', '76.39 E', 'Karnataka', 'Kannada'),
(444, 'Dasarahalli', '13.01 N', '77.49 E', 'Karnataka', 'Kannada'),
(445, 'Davanagere', '14.46 N', '75.92 E', 'Karnataka', 'Kannada'),
(446, 'Dod Ballapur', '13.30 N', '77.52 E', 'Karnataka', 'Kannada'),
(447, 'Gadag', '15.44 N', '75.63 E', 'Karnataka', 'Kannada'),
(448, 'Gangawati', '15.44 N', '76.52 E', 'Karnataka', 'Kannada'),
(449, 'Gokak', '16.18 N', '74.81 E', 'Karnataka', 'Kannada'),
(450, 'Gulbarga', '17.34 N', '76.82 E', 'Karnataka', 'Kannada'),
(451, 'Harihar', '14.52 N', '75.80 E', 'Karnataka', 'Kannada'), 
(452, 'Hassan', '13.01 N', '76.08 E', 'Karnataka', 'Kannada'),
(453, 'Haveri', '14.80 N', '75.40 E', 'Karnataka', 'Kannada'),
(454, 'Hiriyur', '13.97 N', '76.60 E', 'Karnataka', 'Kannada'),
(455, 'Manali', '32.23 N', '77.18 E', 'Himachal Pradesh'),
(456, 'Hospet', '15.28 N', '76.37 E', 'Karnataka', 'Kannada'),
(457, 'Hubli', '15.36 N', '75.13 E', 'Karnataka', 'Kannada'),
(458, 'Ilkal', '15.97 N', '76.13 E', 'Karnataka', 'Kannada'),
(459, 'Jamkhandi', '16.51 N', '75.28 E', 'Karnataka', 'Kannada'),
(460, 'Kanakapura', '12.54 N', '77.42 E', 'Karnataka', 'Kannada'),
(461, 'Karwar', '14.82 N', '74.12 E', 'Karnataka', 'Kannada'),
(462, 'Kolar', '13.14 N', '78.13 E', 'Karnataka', 'Kannada'),
(463, 'Kollegal', '12.15 N', '77.12 E', 'Karnataka', 'Kannada'),
(464, 'Koppal', '15.35 N', '76.15 E', 'Karnataka', 'Kannada'),
(465, 'Krishnarajapura', '12.97 N', '77.74 E', 'Karnataka', 'Kannada'),
(466, 'Mahadevapura', '12.99 N', '77.68 E', 'Karnataka', 'Kannada'),
(467, 'Maisuru', '12.31 N', '76.65 E', 'Karnataka', 'Kannada'),
(468, 'Mandya', '12.54 N', '76.89 E', 'Karnataka', 'Kannada'),
(469, 'Mangaluru', '12.88 N', '74.84 E', 'Karnataka', 'Kannada'),
(470, 'Nipani', '16.41 N', '74.38 E', 'Karnataka', 'Kannada'),
(471, 'Pattanagere', '12.91 N', '77.51 E', 'Karnataka', 'Kannada'),
(472, 'Puttur', '12.77 N', '75.22 E', 'Karnataka', 'Kannada'),
(473, 'Rabkavi', '16.47 N', '75.11 E', 'Karnataka', 'Kannada'),
(474, 'Raichur', '16.21 N', '77.35 E', 'Karnataka', 'Kannada'),
(475, 'Ramanagaram', '12.72 N', '77.27 E', 'Karnataka', 'Kannada'),
(476, 'Ranibennur', '14.62 N', '75.61 E', 'Karnataka', 'Kannada'),
(477, 'Robertsonpet', '12.97 N', '78.28 E', 'Karnataka', 'Kannada'),
(478, 'Sagar', '14.17 N', '75.03 E', 'Karnataka', 'Kannada'),
(479, 'Shahabad', '17.13 N', '76.93 E', 'Karnataka', 'Kannada'),
(480, 'Shahpur', '16.70 N', '76.83 E', 'Karnataka', 'Kannada'),
(481, 'Shimoga', '13.93 N', '75.57 E', 'Karnataka', 'Kannada'),
(482, 'Shorapur', '16.52 N', '76.75 E', 'Karnataka', 'Kannada'),
(483, 'Sidlaghatta', '13.38 N', '77.87 E', 'Karnataka', 'Kannada'),
(484, 'Sira', '13.75 N', '76.90 E', 'Karnataka', 'Kannada'),
(485, 'Sirsi', '14.62 N', '74.85 E', 'Karnataka', 'Kannada'),
(486, 'Tiptur', '13.27 N', '76.48 E', 'Karnataka', 'Kannada'),
(487, 'Tumkur', '13.34 N', '77.10 E', 'Karnataka', 'Kannada'),
(488, 'Udupi', '13.35 N', '74.75 E', 'Karnataka', 'Kannada'),
(489, 'Ullal', '12.80 N', '74.85 E', 'Karnataka', 'Kannada'),
(490, 'Yadgir', '16.77 N', '77.13 E', 'Karnataka', 'Kannada'),
(491, 'Yelahanka', '13.10 N', '77.60 E', 'Karnataka', 'Kannada'),
(492, 'Alappuzha', '9.50 N', '76.33 E', 'Kerala', 'Malayalam'),
(493, 'Beypur', '11.18 N', '75.82 E', 'Kerala', 'Malayalam'),
(494, 'Cheruvannur', '11.21 N', '75.84 E', 'Kerala', 'Malayalam'),
(495, 'Edakkara', '11.36 N', '76.30 E', 'Kerala', 'Malayalam'),
(496, 'Edathala', '10.03 N', '76.32 E', 'Kerala', 'Malayalam'),
(497, 'Kalamassery', '10.05 N', '76.27 E', 'Kerala', 'Malayalam'),
(498, 'Kannan Devan Hills', '10.14 N', '77.11 E', 'Kerala', 'Malayalam'),
(499, 'Kannangad', '12.34 N', '75.09 E', 'Kerala', 'Malayalam'),
(500, 'Kannur', '11.86 N', '75.35 E', 'Kerala', 'Malayalam'),
(501, 'Kayankulam', '9.17 N', '76.49 E', 'Kerala', 'Malayalam'),
(502, 'Kochi', '10.02 N', '76.22 E', 'Kerala', 'Malayalam'),
(503, 'Kollam', '8.89 N', '76.58 E', 'Kerala', 'Malayalam'),
(504, 'Kottayam', '9.60 N', '76.52 E', 'Kerala', 'Malayalam'),
(505, 'Koyilandi', '11.43 N', '75.70 E', 'Kerala', 'Malayalam'),
(506, 'Kozhikkod', '11.26 N', '75.78 E', 'Kerala', 'Malayalam'),
(507, 'Kunnamkulam', '10.65 N', '76.08 E', 'Kerala', 'Malayalam'),
(508, 'Malappuram', '11.07 N', '76.06 E', 'Kerala', 'Malayalam'),
(509, 'Manjeri', '11.12 N', '76.11 E', 'Kerala', 'Malayalam'),
(510, 'Nedumangad', '8.61 N', '77.00 E', 'Kerala', 'Malayalam'),
(511, 'Neyyattinkara', '8.40 N', '77.08 E', 'Kerala', 'Malayalam'),
(512, 'Palakkad', '10.78 N', '76.65 E', 'Kerala', 'Malayalam'),
(513, 'Pallichal', '8.44 N', '77.02 E', 'Kerala', 'Malayalam'),
(514, 'Payyannur', '12.10 N', '75.19 E', 'Kerala', 'Malayalam'),
(515, 'Ponnani', '10.78 N', '75.92 E', 'Kerala', 'Malayalam'),
(516, 'Talipparamba', '12.03 N', '75.36 E', 'Kerala', 'Malayalam'),
(517, 'Thalassery', '11.75 N', '75.49 E', 'Kerala', 'Malayalam'),
(518, 'Thiruvananthapuram', '8.51 N', '76.95 E', 'Kerala', 'Malayalam'),
(519, 'Thrippunithura', '9.94 N', '76.35 E', 'Kerala', 'Malayalam'),
(520, 'Thrissur', '10.52 N', '76.21 E', 'Kerala', 'Malayalam'),
(521, 'Tirur', '10.91 N', '75.92 E', 'Kerala', 'Malayalam'),
(522, 'Tiruvalla', '9.39 N', '76.57 E', 'Kerala', 'Malayalam'),
(523, 'Vadakara', '11.61 N', '75.58 E', 'Kerala', 'Malayalam'),
(524, 'Ashoknagar', '24.57 N', '77.72 E', 'Madhya Pradesh', 'Hindi'),
(525, 'Balaghat', '21.80 N', '80.18 E', 'Madhya Pradesh', 'Hindi'),
(526, 'Basoda', '23.85 N', '77.93 E', 'Madhya Pradesh', 'Hindi'),
(527, 'Betul', '21.92 N', '77.90 E', 'Madhya Pradesh', 'Hindi'),
(528, 'Bhind', '26.57 N', '78.77 E', 'Madhya Pradesh', 'Hindi'),
(529, 'Bhopal', '23.24 N', '77.40 E', 'Madhya Pradesh', 'Hindi'),
(530, 'BinaEtawa', '24.20 N', '78.20 E', 'Madhya Pradesh', 'Hindi'),
(531, 'Burhanpur', '21.33 N', '76.22 E', 'Madhya Pradesh', 'Hindi'),
(532, 'Chhatarpur', '24.92 N', '79.58 E', 'Madhya Pradesh', 'Hindi'),
(533, 'Chhindwara', '22.07 N', '78.94 E', 'Madhya Pradesh', 'Hindi'),
(534, 'Dabra', '25.90 N', '78.33 E', 'Madhya Pradesh', 'Hindi'),
(535, 'Damoh', '23.85 N', '79.44 E', 'Madhya Pradesh', 'Hindi'),
(536, 'Datia', '25.67 N', '78.45 E', 'Madhya Pradesh', 'Hindi'),
(537, 'Dewas', '22.97 N', '76.05 E', 'Madhya Pradesh', 'Hindi'),
(538, 'Dhar', '22.60 N', '75.29 E', 'Madhya Pradesh', 'Hindi'),
(539, 'Gohad', '26.43 N', '78.45 E', 'Madhya Pradesh', 'Hindi'),
(540, 'Guna', '24.65 N', '77.30 E', 'Madhya Pradesh', 'Hindi'),
(541, 'Gwalior', '26.23 N', '78.17 E', 'Madhya Pradesh', 'Hindi'),
(542, 'Harda', '22.33 N', '77.11 E', 'Madhya Pradesh', 'Hindi'),
(543, 'Hoshangabad', '22.75 N', '77.71 E', 'Madhya Pradesh', 'Hindi'),
(544, 'Indore', '22.72 N', '75.86 E', 'Madhya Pradesh', 'Hindi'),
(545, 'Itarsi', '22.62 N', '77.76 E', 'Madhya Pradesh', 'Hindi'),
(546, 'Jabalpur', '23.17 N', '79.94 E', 'Madhya Pradesh', 'Hindi'),
(547, 'Jabalpur Cantonment', '23.16 N', '79.95 E', 'Madhya Pradesh', 'Hindi'),
(548, 'Jaora', '23.64 N', '75.11 E', 'Madhya Pradesh', 'Hindi'),
(549, 'Khandwa', '21.83 N', '76.35 E', 'Madhya Pradesh', 'Hindi'),
(550, 'Khargone', '21.83 N', '75.60 E', 'Madhya Pradesh', 'Hindi'),
(551, 'Mandidip', '23.10 N', '77.52 E', 'Madhya Pradesh', 'Hindi'),
(552, 'Mandsaur', '24.07 N', '75.07 E', 'Madhya Pradesh', 'Hindi'),
(553, 'Mau', '22.56 N', '75.75 E', 'Madhya Pradesh', 'Hindi'),
(554, 'Morena', '26.51 N', '77.99 E', 'Madhya Pradesh', 'Hindi'),
(555, 'Murwara', '23.85 N', '80.39 E', 'Madhya Pradesh', 'Hindi'),
(556, 'Nagda', '23.46 N', '75.42 E', 'Madhya Pradesh', 'Hindi'),
(557, 'Nimach', '24.47 N', '74.87 E', 'Madhya Pradesh', 'Hindi'),
(558, 'Pithampur', '22.61 N', '75.68 E', 'Madhya Pradesh', 'Hindi'),
(559, 'Raghogarh', '24.45 N', '77.20 E', 'Madhya Pradesh', 'Hindi'),
(560, 'Ratlam', '23.35 N', '75.03 E', 'Madhya Pradesh', 'Hindi'),
(561, 'Rewa', '24.53 N', '81.29 E', 'Madhya Pradesh', 'Hindi'),
(562, 'Sagar', '23.85 N', '78.75 E', 'Madhya Pradesh', 'Hindi'),
(563, 'Sarni', '22.04 N', '78.27 E', 'Madhya Pradesh', 'Hindi'),
(564, 'Satna', '24.58 N', '80.83 E', 'Madhya Pradesh', 'Hindi'),
(565, 'Sehore', '23.20 N', '77.08 E', 'Madhya Pradesh', 'Hindi'),
(566, 'Sendhwa', '21.68 N', '75.10 E', 'Madhya Pradesh', 'Hindi'),
(567, 'Seoni', '22.10 N', '79.55 E', 'Madhya Pradesh', 'Hindi'),
(568, 'Shahdol', '23.30 N', '81.36 E', 'Madhya Pradesh', 'Hindi'),
(569, 'Shajapur', '23.43 N', '76.27 E', 'Madhya Pradesh', 'Hindi'),
(570, 'Sheopur', '25.67 N', '76.70 E', 'Madhya Pradesh', 'Hindi'),
(571, 'Shivapuri', '25.43 N', '77.65 E', 'Madhya Pradesh', 'Hindi'),
(572, 'Sidhi', '24.42 N', '81.88 E', 'Madhya Pradesh', 'Hindi'),
(573, 'Singrauli', '23.84 N', '82.27 E', 'Madhya Pradesh', 'Hindi'),
(574, 'Tikamgarh', '24.74 N', '78.83 E', 'Madhya Pradesh', 'Hindi'),
(575, 'Ujjain', '23.19 N', '75.78 E', 'Madhya Pradesh', 'Hindi'),
(576, 'Vidisha', '23.53 N', '77.80 E', 'Madhya Pradesh', 'Hindi'),
(577, 'Achalpur', '21.26 N', '77.50 E', 'Maharashtra', 'Marathi'),
(578, 'Ahmadnagar', '19.10 N', '74.74 E', 'Maharashtra', 'Marathi'),
(579, 'Akola', '20.71 N', '77.00 E', 'Maharashtra', 'Marathi'),
(580, 'Akot', '21.10 N', '77.05 E', 'Maharashtra', 'Marathi'),
(581, 'Amalner', '21.05 N', '75.06 E', 'Maharashtra', 'Marathi'),
(582, 'Ambajogai', '18.73 N', '76.38 E', 'Maharashtra', 'Marathi'),
(583, 'Amravati', '20.95 N', '77.76 E', 'Maharashtra', 'Marathi'),
(584, 'Anjangaon', '21.16 N', '77.31 E', 'Maharashtra', 'Marathi'),
(585, 'Aurangabad', '19.89 N', '75.32 E', 'Maharashtra', 'Marathi'),
(586, 'Badlapur', '19.15 N', '73.27 E', 'Maharashtra', 'Marathi'),
(587, 'Ballarpur', '19.85 N', '79.35 E', 'Maharashtra', 'Marathi'),
(588, 'Baramati', '18.15 N', '74.58 E', 'Maharashtra', 'Marathi'),
(589, 'Barsi', '18.24 N', '75.69 E', 'Maharashtra', 'Marathi'),
(590, 'Basmat', '19.32 N', '77.17 E', 'Maharashtra', 'Marathi'),
(591, 'Bhadravati', '20.11 N', '79.12 E', 'Maharashtra', 'Marathi'),
(592, 'Bhandara', '21.18 N', '79.65 E', 'Maharashtra', 'Marathi'),
(593, 'Bhiwandi', '19.30 N', '73.05 E', 'Maharashtra', 'Marathi'),
(594, 'Bhusawal', '21.05 N', '75.78 E', 'Maharashtra', 'Marathi'),
(595, 'Bid', '18.99 N', '75.76 E', 'Maharashtra', 'Marathi'),
(596, 'Mumbai', '18.96 N', '72.82 E', 'Maharashtra', 'Marathi'),
(597, 'Buldana', '20.54 N', '76.18 E', 'Maharashtra', 'Marathi'),
(598, 'Chalisgaon', '20.46 N', '74.99 E', 'Maharashtra', 'Marathi'),
(599, 'Chandrapur', '19.96 N', '79.30 E', 'Maharashtra', 'Marathi'),
(600, 'Chikhli', '20.35 N', '76.25 E', 'Maharashtra', 'Marathi'),
(601, 'Chiplun', '17.53 N', '73.52 E', 'Maharashtra', 'Marathi'),
(602, 'Chopda', '21.25 N', '75.28 E', 'Maharashtra', 'Marathi'),
(603, 'Dahanu', '19.97 N', '72.73 E', 'Maharashtra', 'Marathi'),
(604, 'Deolali', '19.95 N', '73.84 E', 'Maharashtra', 'Marathi'),
(605, 'Dhule', '20.90 N', '74.77 E', 'Maharashtra', 'Marathi'),
(606, 'Digdoh', '21.10 N', '79.01 E', 'Maharashtra', 'Marathi'),
(607, 'Diglur', '18.55 N', '77.60 E', 'Maharashtra', 'Marathi'),
(608, 'Gadchiroli', '20.17 N', '80.00 E', 'Maharashtra', 'Marathi'),
(609, 'Gondiya', '21.47 N', '80.20 E', 'Maharashtra', 'Marathi'),
(610, 'Hinganghat', '20.56 N', '78.83 E', 'Maharashtra', 'Marathi'),
(611, 'Hingoli', '19.72 N', '77.14 E', 'Maharashtra', 'Marathi'),
(612, 'Ichalkaranji', '16.69 N', '74.46 E', 'Maharashtra', 'Marathi'),
(613, 'Jalgaon', '21.01 N', '75.56 E', 'Maharashtra', 'Marathi'),
(614, 'Jalna', '19.85 N', '75.88 E', 'Maharashtra', 'Marathi'),
(615, 'Kalyan', '19.25 N', '73.16 E', 'Maharashtra', 'Marathi'),
(616, 'Kamthi', '21.23 N', '79.20 E', 'Maharashtra', 'Marathi'),
(617, 'Karanja', '20.48 N', '77.48 E', 'Maharashtra', 'Marathi'),
(618, 'Khadki', '18.57 N', '73.83 E', 'Maharashtra', 'Marathi'),
(619, 'Khamgaon', '20.70 N', '76.56 E', 'Maharashtra', 'Marathi'),
(620, 'Khopoli', '18.78 N', '73.33 E', 'Maharashtra', 'Marathi'),
(621, 'Kolhapur', '16.70 N', '74.22 E', 'Maharashtra', 'Marathi'),
(622, 'Kopargaon', '19.88 N', '74.48 E', 'Maharashtra', 'Marathi'),
(623, 'Latur', '18.41 N', '76.58 E', 'Maharashtra', 'Marathi'),
(624, 'Lonavale', '18.75 N', '73.42 E', 'Maharashtra', 'Marathi'),
(625, 'Malegaon', '20.56 N', '74.52 E', 'Maharashtra', 'Marathi'),
(626, 'Malkapur', '20.90 N', '76.19 E', 'Maharashtra', 'Marathi'),
(627, 'Manmad', '20.26 N', '74.43 E', 'Maharashtra', 'Marathi'),
(628, 'Mira Bhayandar', '19.29 N', '72.85 E', 'Maharashtra', 'Marathi'),
(629, 'Nagpur', '21.16 N', '79.08 E', 'Maharashtra', 'Marathi'),
(630, 'Nalasopara', '19.43 N', '72.78 E', 'Maharashtra', 'Marathi'),
(631, 'Nanded', '19.17 N', '77.29 E', 'Maharashtra', 'Marathi'),
(632, 'Nandurbar', '21.38 N', '74.23 E', 'Maharashtra', 'Marathi'),
(633, 'Nashik', '20.01 N', '73.78 E', 'Maharashtra', 'Marathi'),
(634, 'Navghar', '19.34 N', '72.90 E', 'Maharashtra', 'Marathi'),
(635, 'Navi Mumbai', '19.11 N', '73.06 E', 'Maharashtra', 'Marathi'),
(636, 'Navi Mumbai', '19.00 N', '73.10 E', 'Maharashtra', 'Marathi'),
(637, 'Osmanabad', '18.17 N', '76.03 E', 'Maharashtra', 'Marathi'),
(638, 'Palghar', '19.68 N', '72.75 E', 'Maharashtra', 'Marathi'),
(639, 'Pandharpur', '17.68 N', '75.31 E', 'Maharashtra', 'Marathi'),
(640, 'Parbhani', '19.27 N', '76.76 E', 'Maharashtra', 'Marathi'),
(641, 'Phaltan', '17.98 N', '74.43 E', 'Maharashtra', 'Marathi'),
